2026-03-31T19:00:03Z	40.8926162000	29.3756222000
2026-03-31T19:00:04Z	40.8926041000	29.3756265000
2026-03-31T19:00:05Z	40.8925931000	29.3756308000
2026-03-31T19:00:07Z	40.8925804000	29.3756370000
2026-03-31T19:00:08Z	40.8925649000	29.3756441000
2026-03-31T19:00:09Z	40.8925511000	29.3756502000
2026-03-31T19:00:10Z	40.8925407000	29.3756542000
2026-03-31T19:00:12Z	40.8925275000	29.3756632000
2026-03-31T19:00:13Z	40.8925143000	29.3756709000
2026-03-31T19:00:14Z	40.8925049000	29.3756778000
2026-03-31T19:00:15Z	40.8924963000	29.3756823000
2026-03-31T19:00:16Z	40.8924824000	29.3756882000
2026-03-31T19:00:18Z	40.8924729000	29.3756918000
2026-03-31T19:00:19Z	40.8924603000	29.3756946000
2026-03-31T19:00:20Z	40.8924506000	29.3756978000
2026-03-31T19:00:21Z	40.8924413000	29.3757014000
2026-03-31T19:00:23Z	40.8924257000	29.3757097000
2026-03-31T19:00:24Z	40.8924169000	29.3757153000
2026-03-31T19:00:25Z	40.8924075000	29.3757187000
2026-03-31T19:00:27Z	40.8923962000	29.3757249000
2026-03-31T19:00:28Z	40.8923825000	29.3757311000
2026-03-31T19:00:29Z	40.8923704000	29.3757366000
2026-03-31T19:00:31Z	40.8923553000	29.3757432000
2026-03-31T19:00:32Z	40.8923419000	29.3757484000
2026-03-31T19:00:33Z	40.8923283000	29.3757531000
2026-03-31T19:00:34Z	40.8923180000	29.3757560000
2026-03-31T19:00:35Z	40.8923086000	29.3757584000
2026-03-31T19:00:37Z	40.8922951000	29.3757628000
2026-03-31T19:00:38Z	40.8922848000	29.3757677000
2026-03-31T19:00:39Z	40.8922702000	29.3757748000
2026-03-31T19:00:41Z	40.8922551000	29.3757861000
2026-03-31T19:00:42Z	40.8922403000	29.3757938000
2026-03-31T19:00:43Z	40.8922260000	29.3758032000
2026-03-31T19:00:44Z	40.8922137000	29.3758135000
2026-03-31T19:00:46Z	40.8922009000	29.3758229000
2026-03-31T19:00:47Z	40.8921878000	29.3758297000
2026-03-31T19:00:48Z	40.8921711000	29.3758382000
2026-03-31T19:00:49Z	40.8921599000	29.3758468000
2026-03-31T19:00:50Z	40.8921488000	29.3758547000
2026-03-31T19:00:52Z	40.8921336000	29.3758630000
2026-03-31T19:00:53Z	40.8921220000	29.3758730000
2026-03-31T19:00:54Z	40.8921114000	29.3758843000
2026-03-31T19:00:56Z	40.8921015000	29.3758965000
2026-03-31T19:00:57Z	40.8920946000	29.3759112000
2026-03-31T19:00:58Z	40.8920904000	29.3759272000
2026-03-31T19:01:00Z	40.8920881000	29.3759432000
2026-03-31T19:01:01Z	40.8920834000	29.3759565000
2026-03-31T19:01:02Z	40.8920770000	29.3759697000
2026-03-31T19:01:03Z	40.8920716000	29.3759808000
2026-03-31T19:01:05Z	40.8920690000	29.3759937000
2026-03-31T19:01:06Z	40.8920625000	29.3760052000
2026-03-31T19:01:07Z	40.8920593000	29.3760167000
2026-03-31T19:01:08Z	40.8920577000	29.3760287000
2026-03-31T19:01:09Z	40.8920536000	29.3760389000
2026-03-31T19:01:11Z	40.8920482000	29.3760575000
2026-03-31T19:01:12Z	40.8920439000	29.3760753000
2026-03-31T19:01:13Z	40.8920416000	29.3760919000
2026-03-31T19:01:14Z	40.8920385000	29.3761059000
2026-03-31T19:01:15Z	40.8920354000	29.3761195000
2026-03-31T19:01:17Z	40.8920311000	29.3761379000
2026-03-31T19:01:18Z	40.8920281000	29.3761523000
2026-03-31T19:01:19Z	40.8920246000	29.3761680000
2026-03-31T19:01:20Z	40.8920216000	29.3761823000
2026-03-31T19:01:22Z	40.8920185000	29.3762042000
2026-03-31T19:01:23Z	40.8920168000	29.3762217000
2026-03-31T19:01:24Z	40.8920163000	29.3762376000
2026-03-31T19:01:25Z	40.8920156000	29.3762539000
2026-03-31T19:01:27Z	40.8920134000	29.3762780000
2026-03-31T19:01:28Z	40.8920115000	29.3762967000
2026-03-31T19:01:29Z	40.8920102000	29.3763147000
2026-03-31T19:01:31Z	40.8920095000	29.3763327000
2026-03-31T19:01:32Z	40.8920092000	29.3763492000
2026-03-31T19:01:33Z	40.8920100000	29.3763675000
2026-03-31T19:01:34Z	40.8920112000	29.3763859000
2026-03-31T19:01:36Z	40.8920133000	29.3764076000
2026-03-31T19:01:37Z	40.8920162000	29.3764259000
2026-03-31T19:01:38Z	40.8920190000	29.3764453000
2026-03-31T19:01:39Z	40.8920339000	29.3764672000
2026-03-31T19:01:41Z	40.8920412000	29.3764897000
2026-03-31T19:01:42Z	40.8920457000	29.3765043000
2026-03-31T19:01:43Z	40.8920541000	29.3765176000
2026-03-31T19:01:44Z	40.8920598000	29.3765276000
2026-03-31T19:01:45Z	40.8920647000	29.3765384000
2026-03-31T19:01:47Z	40.8920774000	29.3765481000
2026-03-31T19:01:48Z	40.8920877000	29.3765593000
2026-03-31T19:01:49Z	40.8920966000	29.3765714000
2026-03-31T19:01:50Z	40.8921036000	29.3765806000
2026-03-31T19:01:52Z	40.8921150000	29.3765926000
2026-03-31T19:01:53Z	40.8921249000	29.3766034000
2026-03-31T19:01:54Z	40.8921361000	29.3766075000
2026-03-31T19:01:55Z	40.8921451000	29.3766105000
2026-03-31T19:01:56Z	40.8921543000	29.3766161000
2026-03-31T19:01:58Z	40.8921674000	29.3766187000
2026-03-31T19:01:59Z	40.8921805000	29.3766239000
2026-03-31T19:02:00Z	40.8921945000	29.3766264000
2026-03-31T19:02:01Z	40.8922063000	29.3766285000
2026-03-31T19:02:02Z	40.8922163000	29.3766330000
2026-03-31T19:02:03Z	40.8922277000	29.3766377000
2026-03-31T19:02:04Z	40.8922377000	29.3766408000
2026-03-31T19:02:05Z	40.8922493000	29.3766404000
2026-03-31T19:02:07Z	40.8922637000	29.3766421000
